#  file: fmRawProjectStats2013-Sep.txt
#  package: fmProjectData
#  description of file/package:
#
#  This package includes raw data files from our database of Freshmeat project 
#  information generated from the list of projects gathered in 2013-Sep
#
#  Raw data was inserted into database by running the scripts:
#  scraper.pl and url_resolver.pl on the RDF files provided by Freshmeat. Get 
#  these files like this:
#  curl -O http://download.freshmeat.net/backend/fm-projects.rdf.bz2
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (afterall we just spidered it ;).
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2013) 
#  The project is available at: http://flossmole.org
#
#  SELECT project_id, projectname_short, vitality_score, vitality_percent, 
#  vitality_rank, popularity_score, popularity_percent, popularity_rank, rating, 
#  rating_count, rating_rank, subscriptions
#  FROM `fm_projects`
#  WHERE datasource_id=387
#  ORDER BY project_id
#
#  datasource_id = 387 is the 2013-Sep run on freshmeat.
project_id	projectname_short	vitality_score	vitality_percent	vitality_rank	popularity_score	popularity_percent	popularity_rank	rating	rating_count	rating_rank	subscriptions
36287	omnistarlive    	1.0    	NULL	NULL	9.8    	NULL	NULL	0    	0    	NULL	2    
36288	gkrellfah    	1.0    	NULL	NULL	17.32    	NULL	NULL	0    	0    	NULL	1    
36289	quickcms    	1.46    	NULL	NULL	48.93    	NULL	NULL	0    	0    	NULL	5    
36290	ldaptool    	2.15    	NULL	NULL	90.33    	NULL	NULL	0    	0    	NULL	31    
36291	open1x    	1.68    	NULL	NULL	37.79    	NULL	NULL	1    	1    	NULL	13    
36292	ebotula    	4.04    	NULL	NULL	24.06    	NULL	NULL	2    	2    	NULL	2    
36293	kmsmacosx    	3.87    	NULL	NULL	53.29    	NULL	NULL	0    	1    	NULL	7    
36294	gdpm    	2.0    	NULL	NULL	37.82    	NULL	NULL	0    	0    	NULL	10    
36295	guanxcrm    	1.42    	NULL	NULL	16.12    	NULL	NULL	0    	0    	NULL	3    
36296	kurd    	1.74    	NULL	NULL	52.31    	NULL	NULL	1    	1    	NULL	15    
36297	apt-rpm    	3.81    	NULL	NULL	135.04    	NULL	NULL	4    	4    	NULL	46    
36298	libpartedpp    	1.0    	NULL	NULL	13.78    	NULL	NULL	0    	0    	NULL	4    
36301	viperids    	1.0    	NULL	NULL	39.04    	NULL	NULL	0    	0    	NULL	3    
36304	group-office    	286.94    	NULL	NULL	1653.84    	NULL	NULL	21    	29    	NULL	262    
36306	openbottle-webmail    	1.0    	NULL	NULL	14.49    	NULL	NULL	0    	0    	NULL	1    
36308	popsneakerconfig    	2.01    	NULL	NULL	27.77    	NULL	NULL	0    	0    	NULL	0    
36309	bengsaver    	1.42    	NULL	NULL	15.23    	NULL	NULL	0    	0    	NULL	1    
36310	tuxcmd    	5.74    	NULL	NULL	130.08    	NULL	NULL	13    	14    	NULL	44    
36314	focuseeksearchbox    	3.15    	NULL	NULL	47.33    	NULL	NULL	0    	0    	NULL	7    
36315	magichat    	1.0    	NULL	NULL	24.74    	NULL	NULL	0    	0    	NULL	2    
36319	lsid    	1.42    	NULL	NULL	12.33    	NULL	NULL	0    	0    	NULL	0    
36320	wotsap    	1.55    	NULL	NULL	34.73    	NULL	NULL	1    	1    	NULL	8    
36322	xpa    	1.72    	NULL	NULL	29.39    	NULL	NULL	1    	1    	NULL	7    
36324	holtz    	3.59    	NULL	NULL	19.97    	NULL	NULL	0    	0    	NULL	6    
36325	minidb    	3.18    	NULL	NULL	106.29    	NULL	NULL	0    	0    	NULL	10    
36328	javasignalslot    	1.0    	NULL	NULL	32.77    	NULL	NULL	0    	0    	NULL	5    
36329	smtpafterpopd    	1.47    	NULL	NULL	35.67    	NULL	NULL	0    	0    	NULL	5    
36331	wowbb    	3.45    	NULL	NULL	75.96    	NULL	NULL	1    	2    	NULL	9    
36332	textureops    	1.76    	NULL	NULL	41.18    	NULL	NULL	1    	1    	NULL	7    
36333	plumpos    	2.12    	NULL	NULL	110.36    	NULL	NULL	3    	3    	NULL	27    
36334	lmc    	1.48    	NULL	NULL	24.98    	NULL	NULL	0    	0    	NULL	3    
36335	shostats    	2.32    	NULL	NULL	39.38    	NULL	NULL	0    	0    	NULL	10    
36337	logtomap    	1.45    	NULL	NULL	64.9    	NULL	NULL	0    	0    	NULL	11    
36341	sitesupra    	1.52    	NULL	NULL	31.46    	NULL	NULL	0    	1    	NULL	9    
36347	schroedinger    	1.42    	NULL	NULL	53.67    	NULL	NULL	1    	1    	NULL	17    
36348	easibox    	2.57    	NULL	NULL	45.69    	NULL	NULL	0    	0    	NULL	7    
36350	2d3dareagraphsoftware    	1.0    	NULL	NULL	54.73    	NULL	NULL	0    	0    	NULL	4    
36352	link    	1.0    	NULL	NULL	18.65    	NULL	NULL	0    	1    	NULL	5    
36353	scroll    	1.0    	NULL	NULL	8.06    	NULL	NULL	0    	0    	NULL	0    
36354	menubld    	1.0    	NULL	NULL	10.95    	NULL	NULL	0    	0    	NULL	3    
36355	zoomimage    	1.0    	NULL	NULL	14.07    	NULL	NULL	0    	1    	NULL	2    
36359	grabc    	1.0    	NULL	NULL	48.84    	NULL	NULL	3    	3    	NULL	4    
36361	jpegoptim    	10.63    	NULL	NULL	482.59    	NULL	NULL	3    	3    	NULL	14    
36363	phprapiddev    	1.0    	NULL	NULL	19.26    	NULL	NULL	0    	0    	NULL	6    
36368	ictk    	2.29    	NULL	NULL	29.66    	NULL	NULL	0    	0    	NULL	4    
36369	icecream    	2.34    	NULL	NULL	61.95    	NULL	NULL	1    	1    	NULL	18    
36371	handylib    	1.0    	NULL	NULL	11.49    	NULL	NULL	0    	0    	NULL	0    
36372	taglib-imagetweak    	1.78    	NULL	NULL	26.31    	NULL	NULL	0    	0    	NULL	3    
36373	cweb    	1.0    	NULL	NULL	36.33    	NULL	NULL	1    	1    	NULL	7    
36378	vlorb    	2.03    	NULL	NULL	45.33    	NULL	NULL	2    	2    	NULL	14    
36379	stenciltools    	2.85    	NULL	NULL	24.56    	NULL	NULL	0    	0    	NULL	2    
36381	zwiki    	1.84    	NULL	NULL	48.28    	NULL	NULL	1    	2    	NULL	8    
36384	livarot    	1.79    	NULL	NULL	15.49    	NULL	NULL	0    	0    	NULL	5    
36389	rebcomm    	1.59    	NULL	NULL	28.98    	NULL	NULL	0    	0    	NULL	3    
36390	iconpeeper    	1.0    	NULL	NULL	12.69    	NULL	NULL	0    	0    	NULL	0    
36392	performulator    	1.88    	NULL	NULL	9.43    	NULL	NULL	0    	0    	NULL	0    
36397	host    	3.98    	NULL	NULL	113.45    	NULL	NULL	1    	1    	NULL	38    
36398	scal-2    	1.0    	NULL	NULL	12.65    	NULL	NULL	0    	0    	NULL	1    
36399	sitebar    	5.76    	NULL	NULL	361.9    	NULL	NULL	60    	66    	NULL	135    
36401	ychat    	6.75    	NULL	NULL	87.03    	NULL	NULL	3    	4    	NULL	14    
36402	t2    	10.15    	NULL	NULL	149.8    	NULL	NULL	12    	12    	NULL	50    
36404	gnurushi    	61.74    	NULL	NULL	16.16    	NULL	NULL	0    	0    	NULL	0    
36405	themus    	1.42    	NULL	NULL	45.43    	NULL	NULL	-1    	1    	NULL	5    
36407	collink    	1.0    	NULL	NULL	10.15    	NULL	NULL	0    	0    	NULL	0    
36411	libpcl    	5.86    	NULL	NULL	116.62    	NULL	NULL	2    	2    	NULL	31    
36413	classxpath    	2.34    	NULL	NULL	32.86    	NULL	NULL	0    	0    	NULL	5    
36414	imagealbum    	1.48    	NULL	NULL	33.75    	NULL	NULL	3    	3    	NULL	16    
36419	jrioutil    	1.74    	NULL	NULL	10.58    	NULL	NULL	2    	2    	NULL	1    
36420	tub    	2.47    	NULL	NULL	48.89    	NULL	NULL	0    	0    	NULL	9    
36421	cheetahd    	3.19    	NULL	NULL	66.27    	NULL	NULL	2    	2    	NULL	7    
36423	webplan    	1.49    	NULL	NULL	27.28    	NULL	NULL	0    	1    	NULL	7    
36425	chrendezvous    	1.0    	NULL	NULL	28.02    	NULL	NULL	0    	0    	NULL	4    
36426	mod_epp    	1.0    	NULL	NULL	15.87    	NULL	NULL	0    	0    	NULL	2    
36429	pyx    	14.79    	NULL	NULL	141.78    	NULL	NULL	1    	1    	NULL	37    
36430	jeffnotary    	1.0    	NULL	NULL	23.98    	NULL	NULL	0    	0    	NULL	4    
36431	prass    	3.47    	NULL	NULL	55.32    	NULL	NULL	0    	1    	NULL	16    
36432	tabula-musica    	1.42    	NULL	NULL	17.38    	NULL	NULL	0    	0    	NULL	1    
36433	levenshtein    	2.91    	NULL	NULL	81.83    	NULL	NULL	1    	1    	NULL	17    
36437	openssh_securid    	2.41    	NULL	NULL	42.99    	NULL	NULL	0    	0    	NULL	23    
36438	mwspeaker    	1.0    	NULL	NULL	20.71    	NULL	NULL	1    	1    	NULL	2    
36442	openupsd    	1.86    	NULL	NULL	35.07    	NULL	NULL	0    	0    	NULL	5    
36444	at-spi    	1.92    	NULL	NULL	31.5    	NULL	NULL	0    	0    	NULL	3    
36445	eazel_extensions_lib    	1.0    	NULL	NULL	33.41    	NULL	NULL	0    	0    	NULL	3    
36449	toad-tournaments    	61.73    	NULL	NULL	17.2    	NULL	NULL	0    	0    	NULL	1    
36451	ccmtools    	2.3    	NULL	NULL	39.5    	NULL	NULL	0    	0    	NULL	4    
36452	ceeceetee    	3.76    	NULL	NULL	19.9    	NULL	NULL	0    	0    	NULL	1    
36453	acarsd    	2.88    	NULL	NULL	63.78    	NULL	NULL	2    	2    	NULL	11    
36454	spins    	2.64    	NULL	NULL	44.98    	NULL	NULL	2    	2    	NULL	16    
36458	bbbike    	2.41    	NULL	NULL	70.6    	NULL	NULL	1    	1    	NULL	7    
36463	dukeforever    	1.57    	NULL	NULL	140.01    	NULL	NULL	4    	13    	NULL	26    
36465	audiostar    	1.0    	NULL	NULL	25.06    	NULL	NULL	0    	0    	NULL	3    
36466	rocksclusters    	4.17    	NULL	NULL	120.66    	NULL	NULL	2    	2    	NULL	27    
36468	bz2gnats    	1.0    	NULL	NULL	26.23    	NULL	NULL	0    	0    	NULL	3    
36469	fastparser    	2.51    	NULL	NULL	43.83    	NULL	NULL	0    	0    	NULL	16    
36470	frowns    	1.0    	NULL	NULL	23.69    	NULL	NULL	1    	1    	NULL	2    
36471	gibcounter    	1.0    	NULL	NULL	19.9    	NULL	NULL	0    	0    	NULL	0    
36480	grt    	1.0    	NULL	NULL	28.9    	NULL	NULL	0    	0    	NULL	4    
36481	logstream    	1.0    	NULL	NULL	10.0    	NULL	NULL	0    	0    	NULL	1    
36482	tmip    	2.26    	NULL	NULL	44.36    	NULL	NULL	0    	0    	NULL	11    
36485	yarrs    	3.32    	NULL	NULL	44.63    	NULL	NULL	1    	1    	NULL	7    
36487	jaxe    	6.52    	NULL	NULL	165.95    	NULL	NULL	2    	2    	NULL	59    
36488	devlabel    	4.35    	NULL	NULL	77.33    	NULL	NULL	0    	0    	NULL	25    
36490	lbg_spell_check    	1.0    	NULL	NULL	16.97    	NULL	NULL	0    	0    	NULL	1    
36496	redhat-config-network    	2.48    	NULL	NULL	67.75    	NULL	NULL	0    	0    	NULL	16    
36497	slax    	24.64    	NULL	NULL	325.25    	NULL	NULL	9    	9    	NULL	105    
36500	g3d    	6.45    	NULL	NULL	124.1    	NULL	NULL	1    	1    	NULL	54    
36501	japach    	1.42    	NULL	NULL	11.22    	NULL	NULL	0    	0    	NULL	2    
36507	phpmyfaq    	139.12    	NULL	NULL	1616.07    	NULL	NULL	10    	10    	NULL	239    
36508	preprocess    	1.84    	NULL	NULL	35.78    	NULL	NULL	0    	0    	NULL	7    
36509	bungmeter    	2.37    	NULL	NULL	46.77    	NULL	NULL	0    	0    	NULL	8    
36513	codekit    	1.42    	NULL	NULL	47.33    	NULL	NULL	0    	0    	NULL	4    
36517	ozradio    	5.73    	NULL	NULL	61.36    	NULL	NULL	0    	0    	NULL	14    
36519	picuturecompare    	1.0    	NULL	NULL	20.71    	NULL	NULL	0    	0    	NULL	10    
36520	db_datacontainer    	3.68    	NULL	NULL	54.08    	NULL	NULL	1    	1    	NULL	12    
36526	srg    	3.54    	NULL	NULL	64.99    	NULL	NULL	3    	3    	NULL	23    
36528	foocache    	2.3    	NULL	NULL	41.76    	NULL	NULL	0    	0    	NULL	7    
36530	grender    	2.11    	NULL	NULL	31.94    	NULL	NULL	0    	0    	NULL	11    
36534	tffc    	61.71    	NULL	NULL	14.07    	NULL	NULL	0    	0    	NULL	2    
36537	babelkit    	1.42    	NULL	NULL	34.68    	NULL	NULL	0    	0    	NULL	2    
36538	mulimidix    	2.38    	NULL	NULL	73.21    	NULL	NULL	1    	1    	NULL	22    
36543	apollon    	2.79    	NULL	NULL	40.15    	NULL	NULL	9    	9    	NULL	25    
36549	eqdkp    	61.7    	NULL	NULL	20.59    	NULL	NULL	0    	0    	NULL	1    
36551	rhv    	1.0    	NULL	NULL	34.06    	NULL	NULL	1    	1    	NULL	9    
36557	openline    	1.41    	NULL	NULL	11.09    	NULL	NULL	0    	0    	NULL	2    
36558	albumshaper    	2.95    	NULL	NULL	92.98    	NULL	NULL	1    	1    	NULL	21    
36561	freemercator    	1.0    	NULL	NULL	71.25    	NULL	NULL	2    	2    	NULL	11    
36564	oasserver    	1.0    	NULL	NULL	12.61    	NULL	NULL	0    	0    	NULL	2    
36565	dprog    	2.24    	NULL	NULL	43.12    	NULL	NULL	0    	0    	NULL	10    
36566	scriptol    	1.64    	NULL	NULL	27.2    	NULL	NULL	0    	0    	NULL	4    
36568	liferay    	1.0    	NULL	NULL	55.32    	NULL	NULL	1    	1    	NULL	11    
36572	gtranscode    	2.03    	NULL	NULL	70.65    	NULL	NULL	4    	4    	NULL	30    
36573	gtkpsproc    	5.8    	NULL	NULL	66.09    	NULL	NULL	0    	0    	NULL	15    
36575	bootsplash    	3.14    	NULL	NULL	177.33    	NULL	NULL	6    	6    	NULL	94    
36579	webcollab    	25.18    	NULL	NULL	246.01    	NULL	NULL	1    	1    	NULL	65    
36581	spif    	1.0    	NULL	NULL	23.66    	NULL	NULL	0    	0    	NULL	4    
36582	nltk    	2.66    	NULL	NULL	95.69    	NULL	NULL	0    	0    	NULL	20    
36583	openccg    	1.43    	NULL	NULL	14.7    	NULL	NULL	1    	1    	NULL	5    
36588	nldict    	3.09    	NULL	NULL	24.33    	NULL	NULL	0    	0    	NULL	1    
36592	bgl    	1.0    	NULL	NULL	23.11    	NULL	NULL	0    	0    	NULL	2    
36595	novelwriting    	1.0    	NULL	NULL	36.0    	NULL	NULL	0    	0    	NULL	3    
36596	prayerboard    	3.27    	NULL	NULL	58.02    	NULL	NULL	0    	1    	NULL	10    
36599	abj    	2.06    	NULL	NULL	30.4    	NULL	NULL	0    	0    	NULL	3    
36601	ggtl    	5.29    	NULL	NULL	104.63    	NULL	NULL	2    	2    	NULL	33    
36604	boxmon    	1.0    	NULL	NULL	11.62    	NULL	NULL	0    	0    	NULL	2    
36606	real_random    	1.45    	NULL	NULL	30.08    	NULL	NULL	0    	0    	NULL	4    
36608	ooosdk    	2.81    	NULL	NULL	86.72    	NULL	NULL	3    	3    	NULL	46    
36609	bookmarkmanager    	2.77    	NULL	NULL	77.15    	NULL	NULL	0    	0    	NULL	23    
36610	gtkpccard    	2.4    	NULL	NULL	48.57    	NULL	NULL	0    	0    	NULL	6    
36612	mod_xmlrpc_crypto    	1.41    	NULL	NULL	25.79    	NULL	NULL	0    	0    	NULL	4    
36613	dropbear-ssh    	27.89    	NULL	NULL	479.45    	NULL	NULL	10    	10    	NULL	124    
36618	pldrescuecd    	6.05    	NULL	NULL	105.98    	NULL	NULL	8    	8    	NULL	26    
36619	jmoule    	1.81    	NULL	NULL	23.75    	NULL	NULL	2    	2    	NULL	5    
36620	xcplay    	3.07    	NULL	NULL	56.2    	NULL	NULL	0    	0    	NULL	12    
36623	mprl    	2.96    	NULL	NULL	79.31    	NULL	NULL	0    	0    	NULL	16    
36628	applanix    	9.61    	NULL	NULL	142.39    	NULL	NULL	1    	1    	NULL	24    
36629	lfi    	61.68    	NULL	NULL	15.49    	NULL	NULL	0    	0    	NULL	2    
36632	verificaslu    	1.42    	NULL	NULL	13.19    	NULL	NULL	0    	0    	NULL	1    
36635	carranzafax    	1.0    	NULL	NULL	31.62    	NULL	NULL	0    	0    	NULL	3    
36640	xmms-xf86audio    	1.88    	NULL	NULL	50.73    	NULL	NULL	1    	1    	NULL	8    
36641	darcs    	7.94    	NULL	NULL	188.05    	NULL	NULL	15    	15    	NULL	83    
36645	multitail    	68.93    	NULL	NULL	824.37    	NULL	NULL	4    	6    	NULL	198    
36646	javacoverage    	61.67    	NULL	NULL	8.19    	NULL	NULL	0    	0    	NULL	0    
36649	man2web    	2.24    	NULL	NULL	34.63    	NULL	NULL	1    	1    	NULL	10    
36652	pyd20    	1.0    	NULL	NULL	21.73    	NULL	NULL	0    	0    	NULL	3    
36655	prometheus    	2.2    	NULL	NULL	41.95    	NULL	NULL	0    	0    	NULL	4    
36656	prince    	9.35    	NULL	NULL	132.93    	NULL	NULL	-1    	1    	NULL	37    
36657	natmonitor    	4.68    	NULL	NULL	99.17    	NULL	NULL	2    	2    	NULL	65    
36658	opendp500    	1.75    	NULL	NULL	31.22    	NULL	NULL	1    	1    	NULL	12    
36659	xmlrpccs    	2.02    	NULL	NULL	27.28    	NULL	NULL	0    	0    	NULL	2    
36660	labplot    	5.05    	NULL	NULL	108.15    	NULL	NULL	2    	3    	NULL	42    
36662	contact_vcard_build    	1.59    	NULL	NULL	42.61    	NULL	NULL	1    	1    	NULL	7    
36663	jcarnacgis    	1.0    	NULL	NULL	22.91    	NULL	NULL	0    	0    	NULL	4    
36665	ttkcruncher    	1.0    	NULL	NULL	15.26    	NULL	NULL	0    	0    	NULL	0    
36666	gemz    	1.83    	NULL	NULL	17.46    	NULL	NULL	0    	0    	NULL	4    
36667	duali    	1.75    	NULL	NULL	15.62    	NULL	NULL	0    	0    	NULL	0    
36669	msi    	2.55    	NULL	NULL	40.58    	NULL	NULL	0    	0    	NULL	8    
36670	libcdio    	15.16    	NULL	NULL	190.69    	NULL	NULL	0    	0    	NULL	50    
36675	sbs    	1.44    	NULL	NULL	22.67    	NULL	NULL	1    	2    	NULL	1    
36677	wheeloyum    	8.14    	NULL	NULL	146.64    	NULL	NULL	13    	13    	NULL	47    
36679	launchbar    	1.0    	NULL	NULL	16.25    	NULL	NULL	5    	5    	NULL	5    
36680	lrs    	7.23    	NULL	NULL	304.22    	NULL	NULL	5    	6    	NULL	183    
36684	peinture    	1.42    	NULL	NULL	15.68    	NULL	NULL	0    	0    	NULL	2    
36685	wlanmeter    	1.0    	NULL	NULL	26.83    	NULL	NULL	0    	0    	NULL	5    
36688	voruta    	2.96    	NULL	NULL	56.38    	NULL	NULL	0    	0    	NULL	16    
36689	phpope    	2.29    	NULL	NULL	26.83    	NULL	NULL	0    	0    	NULL	14    
36690	monotone    	14.44    	NULL	NULL	193.96    	NULL	NULL	10    	10    	NULL	94    
36691	cpufreqd    	8.94    	NULL	NULL	126.19    	NULL	NULL	2    	2    	NULL	48    
36699	zinc-if    	2.87    	NULL	NULL	57.83    	NULL	NULL	3    	3    	NULL	21    
36701	dkms    	9.88    	NULL	NULL	213.23    	NULL	NULL	2    	2    	NULL	53    
36703	drumpiler    	1.0    	NULL	NULL	13.64    	NULL	NULL	0    	0    	NULL	2    
36706	kodos    	3.13    	NULL	NULL	96.16    	NULL	NULL	2    	2    	NULL	45    
36710	picsuperoprimizer    	1.43    	NULL	NULL	35.64    	NULL	NULL	0    	0    	NULL	4    
36712	sheetpages    	1.46    	NULL	NULL	19.95    	NULL	NULL	0    	0    	NULL	1    
36714	myxmludf    	1.0    	NULL	NULL	32.56    	NULL	NULL	0    	0    	NULL	4    
36719	wmxmms    	1.0    	NULL	NULL	15.49    	NULL	NULL	0    	0    	NULL	3    
36720	rubum    	1.0    	NULL	NULL	28.04    	NULL	NULL	0    	0    	NULL	2    
36723	scapy    	9.09    	NULL	NULL	263.38    	NULL	NULL	4    	4    	NULL	115    
36728	stardict    	4.82    	NULL	NULL	114.54    	NULL	NULL	7    	7    	NULL	39    
36730	xenom    	1.0    	NULL	NULL	9.7    	NULL	NULL	0    	0    	NULL	0    
36731	wmdf    	1.44    	NULL	NULL	19.87    	NULL	NULL	0    	0    	NULL	4    
36732	kpum    	2.45    	NULL	NULL	34.53    	NULL	NULL	0    	0    	NULL	3    
36735	m3s    	1.46    	NULL	NULL	16.85    	NULL	NULL	1    	1    	NULL	1    
36738	fet    	25.52    	NULL	NULL	273.8    	NULL	NULL	2    	3    	NULL	54    
36740	simpletest    	61.65    	NULL	NULL	33.67    	NULL	NULL	4    	4    	NULL	8    
36741	o3    	1.0    	NULL	NULL	20.0    	NULL	NULL	0    	0    	NULL	1    
36742	asceticsmtp_py    	1.15    	NULL	NULL	14.83    	NULL	NULL	0    	0    	NULL	3    
36744	aiocp    	13.52    	NULL	NULL	217.55    	NULL	NULL	0    	1    	NULL	52    
36745	opendvb    	2.08    	NULL	NULL	37.88    	NULL	NULL	2    	2    	NULL	6    
36748	bmfo    	3.46    	NULL	NULL	34.18    	NULL	NULL	0    	0    	NULL	3    
36750	pclt    	61.64    	NULL	NULL	38.34    	NULL	NULL	0    	0    	NULL	6    
36751	wodan    	2.43    	NULL	NULL	60.25    	NULL	NULL	1    	2    	NULL	10    
36752	makedocj    	1.0    	NULL	NULL	20.49    	NULL	NULL	0    	0    	NULL	4    
36753	marquepage    	61.64    	NULL	NULL	18.71    	NULL	NULL	0    	0    	NULL	1    
36760	slimeforest    	7.79    	NULL	NULL	88.49    	NULL	NULL	4    	4    	NULL	28    
36761	wmblob    	1.48    	NULL	NULL	16.67    	NULL	NULL	1    	1    	NULL	1    
36762	mysql-dbx    	1.0    	NULL	NULL	22.98    	NULL	NULL	0    	0    	NULL	2    
36763	jinsitu    	1.0    	NULL	NULL	17.32    	NULL	NULL	0    	0    	NULL	3    
36764	cachemate    	11.35    	NULL	NULL	80.22    	NULL	NULL	2    	2    	NULL	12    
36766	opentnef    	1.0    	NULL	NULL	10.44    	NULL	NULL	0    	0    	NULL	0    
36767	struts    	2.18    	NULL	NULL	96.37    	NULL	NULL	2    	2    	NULL	35    
36771	syck    	4.97    	NULL	NULL	97.49    	NULL	NULL	0    	0    	NULL	15    
36773	arbsramdrv    	1.0    	NULL	NULL	15.87    	NULL	NULL	0    	0    	NULL	0    
36774	phpbabel    	1.0    	NULL	NULL	14.39    	NULL	NULL	0    	0    	NULL	2    
36775	awbmtools    	1.0    	NULL	NULL	35.5    	NULL	NULL	0    	0    	NULL	5    
36777	tarproxy    	2.02    	NULL	NULL	43.63    	NULL	NULL	0    	0    	NULL	13    
36779	kmakefaq    	1.0    	NULL	NULL	14.83    	NULL	NULL	1    	1    	NULL	1    
36786	sheerdns    	1.41    	NULL	NULL	32.51    	NULL	NULL	0    	0    	NULL	6    
36788	basicportal_com    	1.0    	NULL	NULL	19.75    	NULL	NULL	0    	0    	NULL	5    
36789	davenport    	3.8    	NULL	NULL	126.34    	NULL	NULL	0    	0    	NULL	45    
36791	mov    	3.36    	NULL	NULL	100.54    	NULL	NULL	1    	1    	NULL	37    
36792	gtactoe    	3.15    	NULL	NULL	35.21    	NULL	NULL	0    	0    	NULL	4    
36793	python-grimoire    	1.75    	NULL	NULL	16.43    	NULL	NULL	0    	0    	NULL	2    
36795	m0n0wall    	15.72    	NULL	NULL	319.59    	NULL	NULL	27    	29    	NULL	173    
36796	nx    	36.62    	NULL	NULL	1035.17    	NULL	NULL	245    	273    	NULL	656    
36797	xmlc    	3.1    	NULL	NULL	62.71    	NULL	NULL	0    	0    	NULL	18    
36800	sval    	1.0    	NULL	NULL	21.14    	NULL	NULL	0    	0    	NULL	2    
36805	backup    	61.62    	NULL	NULL	45.0    	NULL	NULL	-1    	1    	NULL	4    
36808	diamond_rio    	61.62    	NULL	NULL	13.08    	NULL	NULL	0    	0    	NULL	0    
36812	spines    	2.33    	NULL	NULL	31.43    	NULL	NULL	0    	0    	NULL	12    
36815	live2u    	1.0    	NULL	NULL	13.42    	NULL	NULL	0    	0    	NULL	2    
36826	stardicx    	1.0    	NULL	NULL	19.03    	NULL	NULL	0    	0    	NULL	1    
36827	arliweb    	1.0    	NULL	NULL	28.57    	NULL	NULL	0    	1    	NULL	3    
36829	dspam    	28.73    	NULL	NULL	709.34    	NULL	NULL	21    	22    	NULL	332    
36830	cornice    	3.9    	NULL	NULL	77.33    	NULL	NULL	2    	2    	NULL	19    
36833	absence    	5.49    	NULL	NULL	48.48    	NULL	NULL	4    	4    	NULL	24    
36835	acidrain    	1.0    	NULL	NULL	19.54    	NULL	NULL	0    	0    	NULL	1    
36836	paranoiaotp    	1.0    	NULL	NULL	30.17    	NULL	NULL	0    	0    	NULL	4    
36839	lkl    	2.57    	NULL	NULL	50.3    	NULL	NULL	0    	0    	NULL	21    
36842	ipsvd    	6.58    	NULL	NULL	96.65    	NULL	NULL	2    	2    	NULL	53    
36844	blueflops    	4.32    	NULL	NULL	107.68    	NULL	NULL	0    	0    	NULL	21    
36847	icommune    	1.42    	NULL	NULL	30.72    	NULL	NULL	0    	0    	NULL	3    
36849	studycardstudiolite    	3.87    	NULL	NULL	57.43    	NULL	NULL	0    	1    	NULL	16    
36851	vocabularytrainer    	1.0    	NULL	NULL	44.09    	NULL	NULL	0    	0    	NULL	11    
36857	cutmp3    	32.19    	NULL	NULL	256.1    	NULL	NULL	6    	6    	NULL	64    
36859	astroaladin    	2.14    	NULL	NULL	21.95    	NULL	NULL	0    	0    	NULL	1    
36863	disktool    	7.71    	NULL	NULL	87.94    	NULL	NULL	2    	4    	NULL	36    
36867	indlinuxmilan    	1.79    	NULL	NULL	13.86    	NULL	NULL	0    	0    	NULL	2    
36868	sfftfilter    	1.0    	NULL	NULL	19.18    	NULL	NULL	0    	0    	NULL	1    
36869	krazhkoder    	1.0    	NULL	NULL	10.91    	NULL	NULL	0    	0    	NULL	0    
36870	atkins    	1.0    	NULL	NULL	37.63    	NULL	NULL	0    	0    	NULL	7    
36877	filenabber    	1.0    	NULL	NULL	28.04    	NULL	NULL	0    	0    	NULL	5    
36879	jformula    	2.97    	NULL	NULL	49.64    	NULL	NULL	0    	0    	NULL	15    
36880	finch    	1.0    	NULL	NULL	16.37    	NULL	NULL	0    	0    	NULL	3    
36882	oggcarton    	2.01    	NULL	NULL	62.83    	NULL	NULL	0    	0    	NULL	11    
36883	mmsdiary    	2.47    	NULL	NULL	45.6    	NULL	NULL	1    	1    	NULL	10    
36885	gsoif    	1.42    	NULL	NULL	10.44    	NULL	NULL	0    	0    	NULL	0    
36886	jcs    	1.0    	NULL	NULL	13.04    	NULL	NULL	0    	0    	NULL	1    
36887	python-dbo    	1.48    	NULL	NULL	28.86    	NULL	NULL	0    	0    	NULL	6    
36892	autopoweroff    	3.72    	NULL	NULL	95.95    	NULL	NULL	0    	0    	NULL	32    
36894	gpppoe-conf    	2.76    	NULL	NULL	40.8    	NULL	NULL	6    	6    	NULL	14    
36895	eaglelinux    	1.42    	NULL	NULL	23.75    	NULL	NULL	0    	0    	NULL	5    
36896	graphicsmagick    	31.31    	NULL	NULL	468.87    	NULL	NULL	3    	3    	NULL	159    
36897	isaviz    	2.04    	NULL	NULL	46.73    	NULL	NULL	0    	0    	NULL	11    
36899	sesame    	24.45    	NULL	NULL	295.53    	NULL	NULL	0    	0    	NULL	19    
36902	xnam    	1.0    	NULL	NULL	20.78    	NULL	NULL	0    	0    	NULL	2    
36903	openrasmol    	1.0    	NULL	NULL	17.38    	NULL	NULL	0    	0    	NULL	1    
